Date,returns
2010-10-06,-0.0012875692451938484
2010-10-07,-0.0017698339881904138
2010-10-08,0.005934132700125531
2010-10-11,-0.001312938971915679
2010-10-12,0.0035176265646099276
2010-10-13,0.006800541411727503
2010-10-14,-0.0013737702477988885
2010-10-15,0.0016848045090741323
2010-10-18,0.005544656902805102
2010-10-19,-0.012923397162778147
2010-10-20,0.013284262355370372
2010-10-21,0.0036185886422945225
2010-10-22,-0.00012649544458423728
2010-10-25,0.004824727029314635
2010-10-26,0.0001650050923863802
2010-10-27,-0.002812943112756499
2010-10-28,-0.00017843255011837022
2010-10-29,-0.001336245465111028
2010-11-01,0.00044155900896410995
2010-11-02,0.007593687651723389
2010-11-03,0.004016585181949507
2010-11-04,0.016724323604989176
2010-11-05,0.0005190517427315656
2010-11-08,-0.0038050902452922055
2010-11-09,-0.004896518748063319
2010-11-10,0.0026062419684845573
2010-11-11,-0.009254723996671052
2010-11-12,-0.008977822615341009
2010-11-15,-0.002235265017990365
2010-11-16,-0.013467425060804901
2010-11-17,0.000530912475145122
2010-11-18,0.015504210967127422
2010-11-19,0.007904251886723024
2010-11-22,-0.0018277061552001755
2010-11-23,-0.01286745878170254
2010-11-24,0.013031669006235144
2010-11-26,-0.007468034082693865
2010-11-29,-0.0004549567706738845
2010-11-30,-0.005947415682404881
2010-12-01,0.02093940463648889
2010-12-02,0.011025027105869547
2010-12-03,0.001573590716701058
2010-12-06,-0.00019415718123452983
2010-12-07,-0.002396840406527364
2010-12-08,0.00539324704238099
2010-12-09,0.000952532986953618
2010-12-10,0.004351172541674064
2010-12-13,0.002141911596043133
2010-12-14,0.0017547318382611266
2010-12-15,-0.0053815889737252355
2010-12-16,0.00018977755440072923
2010-12-17,-0.001885148045021737
2010-12-20,-0.0011406116887398019
2010-12-21,0.005347693498720059
2010-12-22,0.0016561685355111703
2010-12-23,-0.0001952457782843089
2010-12-27,0.0004645096916182231
2010-12-28,0.0008343326193850604
2010-12-29,-0.0004689223738817081
2010-12-30,-0.0019503207324879205
2010-12-31,0.0005118265294185244
2011-01-03,0.010580248245433027
2011-01-04,0.0015886464100509229
2011-01-05,0.00673932547012558
2011-01-06,-0.0006485663832266998
2011-01-07,-0.002634235137754806
2011-01-10,-0.0012625647405997136
2011-01-11,0.0016924180394275645
2011-01-12,0.007217612551540492
2011-01-13,-0.0022051792906681213
2011-01-14,0.0054440471942846375
2011-01-18,0.0016422475167591649
2011-01-19,-0.007371583391349147
2011-01-20,-0.0007188426234111556
2011-01-21,0.0003599199571546341
2011-01-24,0.006664623213177747
2011-01-25,-0.0005511530801377267
2011-01-26,0.0009079914770424067
2011-01-27,0.0017653207562696245
2011-01-28,-0.015357086339252533
2011-01-31,0.00326701222480654
2011-02-01,0.012506923839067843
2011-02-02,0.0016696864588098819
2011-02-03,0.0007083918422780404
2011-02-04,0.003675579839046016
2011-02-07,0.003804233510378973
2011-02-08,0.006684839753665052
2011-02-09,-9.56771808890283e-05
2011-02-10,-0.0038786337778500372
2011-02-11,0.003150059707730951
2011-02-14,-0.0013681364342347062
2011-02-15,-0.0012023481272580652
2011-02-16,0.003954582611094364
2011-02-17,0.0011504604542246146
2011-02-18,0.005354303538211493
2011-02-22,-0.018294892671754097
2011-02-23,-0.008819303614714002
2011-02-24,6.503443938656256e-05
2011-02-25,0.008875782758134696
2011-02-28,0.004017846912414882
2011-03-01,-0.011948533375756134
2011-03-02,0.0004768719354194534
2011-03-03,0.01647716042224205
2011-03-04,-0.006618337899445361
2011-03-07,-0.008057555394208804
2011-03-08,0.008951119115153974
2011-03-09,0.00079342218593665
2011-03-10,-0.015435330199524871
2011-03-11,0.005158358887850265
2011-03-14,-0.006884608620183915
2011-03-15,-0.011628205014726667
2011-03-16,-0.018838262146813892
2011-03-17,0.01008635846266268
2011-03-18,0.0019252950573443207
2011-03-21,0.013972479617440975
2011-03-22,-0.004646816334412776
2011-03-23,0.0056280262607824785
2011-03-24,0.008865171843170063
2011-03-25,8.948772449077956e-05
2011-03-28,-0.002167319532062795
2011-03-29,0.007997852346424429
2011-03-30,0.007231458474220586
2011-03-31,-0.004241365615712206
2011-04-01,0.002893515349884958
2011-04-04,0.002146967514059941
2011-04-05,-0.0005795160181739222
2011-04-06,0.004915171653965121
2011-04-07,-0.0007767313933347707
2011-04-08,-0.0032012792185816593
2011-04-11,0.0016746498074728005
2011-04-12,-0.005143497416031589
2011-04-13,0.001019319842260458
2011-04-14,-0.0019005873371599827
2011-04-15,0.0032979228637527057
2011-04-18,-0.009769509374933793
2011-04-19,0.0037952713149744604
2011-04-20,0.018260859419678175
2011-04-21,0.003800427662444051
2011-04-25,0.00026730762429085636
2011-04-26,0.009088958926000233
2011-04-27,0.006466930663440679
2011-04-28,0.004624393725590753
2011-04-29,0.0024341645497176915
2011-05-02,0.00028171842025606864
2011-05-03,0.0019573252607989968
2011-05-04,-0.0036209644567833967
2011-05-05,-0.007112560766396192
2011-05-06,0.0032430740452225777
2011-05-09,0.002657866076204869
2011-05-10,0.006643580262907213
2011-05-11,-0.006802726602553383
2011-05-12,0.0034561958182071483
2011-05-13,-0.005358124765147454
2011-05-16,-0.005320740979734785
2011-05-17,-0.0006721884559455109
2011-05-18,0.006996770818798621
2011-05-19,0.0019094524839428097
2011-05-20,-0.006208168933827728
2011-05-23,-0.00861070027929316
2011-05-24,-0.0019050665014117712
2011-05-25,0.0012595335965323955
2011-05-26,0.00040947256748176663
2011-05-27,0.003580035926876795
2011-05-31,0.010331445350188331
2011-06-01,-0.021937762955618917
2011-06-02,-0.0012720248540438873
2011-06-03,-0.008967502049611917
2011-06-06,-0.005709045810508936
2011-06-07,-0.00069414566892015
2011-06-08,-0.004734610253461156
2011-06-09,0.006501555178603041
2011-06-10,-0.014146347735623978
2011-06-13,0.0023537068638050627
2011-06-14,0.011112624184622479
2011-06-15,-0.014857102651881537
2011-06-16,0.0044964253764654535
2011-06-17,0.00244964235642514
2011-06-20,0.005445212867625865
2011-06-21,0.009464578858573696
2011-06-22,-0.00846333891856209
2011-06-23,-0.002279215842624792
2011-06-24,-0.012844549365461106
2011-06-27,0.009425723557625927
2011-06-28,0.013072207742395276
2011-06-29,0.009069749943103696
2011-06-30,0.010408079045528722
2011-07-01,0.014716225654484515
2011-07-05,-0.0005131522048594179
2011-07-06,0.004136017871828111
2011-07-07,0.00992187778239324
2011-07-08,-0.004699745322641601
2011-07-11,-0.014224099115311499
2011-07-12,-0.004562178877833849
2011-07-13,0.004167419378939087
2011-07-14,-0.00448538944791046
2011-07-15,0.0028309694730170028
2011-07-18,-0.006867329698811162
2011-07-19,0.013556760442918134
2011-07-20,0.0009882590080428667
2011-07-21,0.006976065508200526
2011-07-22,-0.0003662326957708233
2011-07-25,-0.005645100646210267
2011-07-26,-0.004233683584404632
2011-07-27,-0.018818754225808174
2011-07-28,-0.0014916570955834543
2011-07-29,-0.006442996346195973
2011-08-01,-0.0031117787062264752
2011-08-02,-0.022083946050736606
2011-08-03,0.005561197651007971
2011-08-04,-0.04180026109080136
2011-08-05,0.0019705388647271805
2011-08-08,-0.05863643557061325
2011-08-09,0.041903381456628606
2011-08-10,-0.04900437223098698
2011-08-11,0.043019930786279435
2011-08-12,0.00814335622143012
2011-08-15,0.019097288127092986
2011-08-16,-0.005397268173723229
2011-08-17,-0.0013697181560411082
2011-08-18,-0.036785250472453054
2011-08-19,-0.011328976926331454
2011-08-22,0.000711020025771561
2011-08-23,0.02966866925916557
2011-08-24,0.01277435048397177
2011-08-25,-0.015764699265302367
2011-08-26,0.014919127959924991
2011-08-29,0.023060013455306755
2011-08-30,0.0010750655062953262
2011-08-31,0.005884567580927197
2011-09-01,-0.009637676437733526
2011-09-02,-0.023388900233335244
2011-09-06,-0.006812219492696097
2011-09-07,0.026320043311152858
2011-09-08,-0.009632581829100935
2011-09-09,-0.024831468417029833
2011-09-12,0.00829819989153022
2011-09-13,0.008274982678322766
2011-09-14,0.013130227294320316
2011-09-15,0.01716810010260213
2011-09-16,0.007473999395901613
2011-09-19,-0.007696455873134638
2011-09-20,-0.0007919176499257321
2011-09-21,-0.02857658606126785
2011-09-22,-0.03265003837592286
2011-09-23,0.00876286934290955
2011-09-26,0.02097094656959363
2011-09-27,0.008352514789693689
2011-09-28,-0.018299733883419243
2011-09-29,0.007405701425239716
2011-09-30,-0.02162768554835248
2011-10-03,-0.02793930767764384
2011-10-04,0.018051179643215034
2011-10-05,0.014309844770805661
2011-10-06,0.017055972278244777
2011-10-07,-0.00599397125652807
2011-10-10,0.03019371954421444
2011-10-11,0.0005021701201757267
2011-10-12,0.009295168291907092
2011-10-13,-0.0020632503153262655
2011-10-14,0.012568386746675889
2011-10-17,-0.01858794321868026
2011-10-18,0.01799889759820645
2011-10-19,-0.0062332022830294135
2011-10-20,0.0023053562589351382
2011-10-21,0.022634521944636284
2011-10-24,0.01046731985909098
2011-10-25,-0.018699043028418186
2011-10-26,0.010106913630065871
2011-10-27,0.030288926802045254
2011-10-28,0.00017785211112401439
2011-10-31,-0.020602891461152514
2011-11-01,-0.027623263384436995
2011-11-02,0.012072808685622854
2011-11-03,0.015542690393714868
2011-11-04,-0.006767289738027134
2011-11-07,0.007686066698212907
2011-11-08,0.011669123208152835
2011-11-09,-0.03291636901498881
2011-11-10,0.008617304098858218
2011-11-11,0.021041186350453364
2011-11-14,-0.006695615729375145
2011-11-15,0.003696080006389538
2011-11-16,-0.018830204790608315
2011-11-17,-0.013821700780525106
2011-11-18,-0.002075404792069851
2011-11-21,-0.01944978353956292
2011-11-22,-0.004701678709002577
2011-11-23,-0.017981526890115403
2011-11-25,-0.0004349593429824034
2011-11-28,0.027952391936211216
2011-11-29,0.0015578318221839463
2011-11-30,0.04208171089586932
2011-12-01,-0.0021078661835232035
2011-12-02,0.00211028010990486
2011-12-05,0.009099156648890768
2011-12-06,0.0016258916860734786
2011-12-07,0.006782097353047163
2011-12-08,-0.016956278028074572
2011-12-09,0.015747302261434972
2011-12-12,-0.015263690493826747
2011-12-13,-0.008087107550697008
2011-12-14,-0.009811443284376643
2011-12-15,0.003980843602324199
2011-12-16,0.004108728055119824
2011-12-19,-0.01018067485761313
2011-12-20,0.027000930657032372
2011-12-21,0.0006636883138804404
2011-12-22,0.00643167919030119
2011-12-23,0.010155215710623413
2011-12-27,-0.0012629398817009733
2011-12-28,-0.011152142852365392
2011-12-29,0.011255294671270451
2011-12-30,-0.006347005846490718
2012-01-03,0.01458362973376884
2012-01-04,0.0013327522100096574
2012-01-05,0.00339988854203032
2012-01-06,-0.0007968486240368379
2012-01-09,0.0017775400404428238
2012-01-10,0.007946088601989105
2012-01-11,-0.0002513022099602402
2012-01-12,0.0030980861564289756
2012-01-13,-0.005967692910807372
2012-01-17,0.0048552163973521086
2012-01-18,0.012908487447318723
2012-01-19,0.0054025272459623215
2012-01-20,0.0035269075328622722
2012-01-23,-0.0017002795213066039
2012-01-24,-0.0018987388212487986
2012-01-25,0.007961585520607588
2012-01-26,-0.004119036495391957
2012-01-27,-0.0022789355663949077
2012-01-30,-0.0013983183041938957
2012-01-31,0.0008915941201546002
2012-02-01,0.008604750491128346
2012-02-02,-0.00018021941640270205
2012-02-03,0.011934123520383878
2012-02-06,-2.974885033790179e-05
2012-02-07,0.001438920803128804
2012-02-08,0.0018533994858156281
2012-02-09,0.003203451656633571
2012-02-10,-0.003011748175320695
2012-02-13,0.006991162546926086
2012-02-14,0.0015868473268902342
2012-02-15,-0.006170946002670613
2012-02-16,0.008750725275414246
2012-02-17,0.003958191622100816
2012-02-21,-0.0020794130209438716
2012-02-22,-0.002663327002902105
2012-02-23,0.004782879500295173
2012-02-24,0.004515289064303459
2012-02-27,0.0010515981020025574
2012-02-28,0.004572650520079762
2012-02-29,-0.003686183032253935
2012-03-01,0.004445617284106686
2012-03-02,-0.0018102522162132776
2012-03-05,-0.0022749269511911246
2012-03-06,-0.014800597706613416
2012-03-07,0.006285445686046607
2012-03-08,0.008803378312264054
2012-03-09,0.003809035459773781
2012-03-12,0.0011256753964439146
2012-03-13,0.017734150804938995
2012-03-14,0.0014756408874006042
2012-03-15,0.003649987034494863
2012-03-16,-0.0018927357740634602
2012-03-19,0.0033252925396178787
2012-03-20,-0.003086175723631792
2012-03-21,-0.002407982228591029
2012-03-22,-0.003854882262886505
2012-03-23,0.001913023721186258
2012-03-26,0.013986582755064553
2012-03-27,-0.00274560586588492
2012-03-28,-0.00304695693925906
2012-03-29,-0.00025672706072689584
2012-03-30,0.0032834838260427535
2012-04-02,0.005711371160089434
2012-04-03,-0.0029948966250635737
2012-04-04,-0.00966410473724363
2012-04-05,0.0010616938208478088
2012-04-09,-0.009631323722603603
2012-04-10,-0.017386321702301987
2012-04-11,0.009175785734387959
2012-04-12,0.012292739019123776
2012-04-13,-0.010245286820618149
2012-04-16,0.002080789736352209
2012-04-17,0.014626375098840393
2012-04-18,-0.004175255641845652
2012-04-19,-0.003927434969061411
2012-04-20,0.00554827030580553
2012-04-23,-0.008311555813272505
2012-04-24,0.0002739241142786723
2012-04-25,0.0109552085378572
2012-04-26,0.008830811894735972
2012-04-27,0.001122872879600209
2012-04-30,-0.003450066746066207
2012-05-01,0.0040666006883440155
2012-05-02,-0.00022408979917057636
2012-05-03,-0.006147889701098221
2012-05-04,-0.01513673051359547
2012-05-07,-0.00014516949132301564
2012-05-08,-0.0050843149278876
2012-05-09,-0.005715100728213939
2012-05-10,-0.004415347530923821
2012-05-11,-0.004704265655167599
2012-05-14,-0.00941354352245308
2012-05-15,-0.003471660501621629
2012-05-16,-0.002465449000075096
2012-05-17,-0.014942536769788278
2012-05-18,-0.003759979455898316
2012-05-21,0.013208196692773436
2012-05-22,0.002543398965762429
2012-05-23,8.660227871608956e-05
2012-05-24,0.0008627901689333786
2012-05-25,-0.00395714775994668
2012-05-29,0.009250089688666467
2012-05-30,-0.012176965698314016
2012-05-31,-0.002316495688771753
2012-06-01,-0.02534818717621134
2012-06-04,0.0008032558475871512
2012-06-05,0.004292084889059405
2012-06-06,0.02205747316224186
2012-06-07,0.000985612412765288
2012-06-08,0.00904693657708821
2012-06-11,-0.012719831654580044
2012-06-12,0.012415251968488448
2012-06-13,-0.007726498475170802
2012-06-14,0.011734434254703923
2012-06-15,0.009696845415327884
2012-06-18,0.0004462230956277511
2012-06-19,0.006377076281588763
2012-06-20,-0.000929714377511272
2012-06-21,-0.01911158535578041
2012-06-22,0.009505450809729147
2012-06-25,-0.015285698058338484
2012-06-26,0.0042019926910802675
2012-06-27,0.007595670184473371
2012-06-28,-0.0054562324753117935
2012-06-29,0.017363457265813034
2012-07-02,0.0024597192329443083
2012-07-03,0.004876513547269542
2012-07-05,-0.0016264558079838814
2012-07-06,-0.009267487874698778
2012-07-09,-0.001521100332640521
2012-07-10,-0.006426310901532679
2012-07-11,-0.0028447650347572795
2012-07-12,-0.0029364604008036846
2012-07-13,0.018110570323317296
2012-07-16,-0.003298036771191998
2012-07-17,0.005879495800060091
2012-07-18,0.011219839160929671
2012-07-19,0.0020787733707954893
2012-07-20,-0.010316770914142376
2012-07-23,-0.008744895918604997
2012-07-24,-0.007755890780806102
2012-07-25,0.0015279698785523566
2012-07-26,0.015731307489902348
2012-07-27,0.019641380538442117
2012-07-30,-0.0024538184415015805
2012-07-31,-0.006993941181799273
2012-08-01,-0.00315906501246322
2012-08-02,-0.007653835866801606
2012-08-03,0.017591970080025936
2012-08-06,0.0032059585024394144
2012-08-07,0.0052646580421196795
2012-08-08,0.0013369085537067872
2012-08-09,0.00012394065640548618
2012-08-10,0.0015534015558109921
2012-08-13,-0.00015456044793864165
2012-08-14,0.00022883335291366155
2012-08-15,0.0009427565639248282
2012-08-16,0.008528319818339477
2012-08-17,0.0024303112942929347
2012-08-20,0.0010717080216782933
2012-08-21,-0.004041180429314341
2012-08-22,-0.0006463914202792065
2012-08-23,-0.008214641204023505
2012-08-24,0.006738874028973619
2012-08-27,0.00025573515788903826
2012-08-28,-0.0015869530208669498
2012-08-29,0.0006196135097556257
2012-08-30,-0.008113120133567577
2012-08-31,0.007560649018056173
2012-09-04,-0.0017436637105878857
2012-09-05,0.0009676433168223574
2012-09-06,0.01853639979035875
2012-09-07,0.0001074574466888144
2012-09-10,-0.006680025782033454
2012-09-11,0.0037168585774098404
2012-09-12,0.0038009810254726888
2012-09-13,0.014894719612225549
2012-09-14,0.00037789745830033055
2012-09-17,-0.0016536597226803132
2012-09-18,0.0006202173260083423
2012-09-19,0.0012988224206444093
2012-09-20,-0.0007058909216819722
2012-09-21,-0.0020397351728387103
2012-09-24,-0.0016398985942646098
2012-09-25,-0.0069839606236279375
2012-09-26,-0.004692067391920168
2012-09-27,0.008959422836703552
2012-09-28,-0.005012400135894825
2012-10-01,0.00619157246484144
2012-10-02,-0.0002491875525582899
2012-10-03,0.0035470663551005854
2012-10-04,0.0064910728348011835
2012-10-05,0.0007510726950951324
2012-10-08,-0.0036330541692878413
2012-10-09,-0.008165813656676004
2012-10-10,-0.006561355512833464
2012-10-11,0.00021623709382308413
2012-10-12,-0.0007730040443168326
2012-10-15,0.009648050347780683
2012-10-16,0.009148887654187322
2012-10-17,0.0018181541227373001
2012-10-18,-0.00023569513651062711
2012-10-19,-0.014873889919723094
2012-10-22,-2.4654815271450364e-05
2012-10-23,-0.014756388463764774
2012-10-24,-0.002035029395463812
2012-10-25,-7.737661098881812e-06
2012-10-26,-0.0003769167872968382
2012-10-31,-0.0008669135449511344
2012-11-01,0.013544384109803338
2012-11-02,-0.009056285548166452
2012-11-05,-0.0002867067459611897
2012-11-06,0.00923035054430503
2012-11-07,-0.02311612666405608
2012-11-08,-0.012123559566185335
2012-11-09,5.92467658338157e-05
2012-11-12,-0.00023174087630598066
2012-11-13,-0.004578340751881223
2012-11-14,-0.012082769856450773
2012-11-15,-0.001575070317388519
2012-11-16,0.005321308960882976
2012-11-19,0.018548477253238594
2012-11-20,0.0004947895868476323
2012-11-21,0.00541204866952565
2012-11-23,0.01339057016741615
2012-11-26,-0.0016025464566275073
2012-11-27,-0.00663550732161967
2012-11-28,0.008158348315683133
2012-11-29,0.0039291156538977
2012-11-30,-0.0006890020049942252
2012-12-03,-0.0031395485496456777
2012-12-04,-0.0022678350585174254
2012-12-05,0.004822002770600278
2012-12-06,0.004249335785096918
2012-12-07,0.003150495850128601
2012-12-10,0.0020810636228546
2012-12-11,0.008164512821079056
2012-12-12,-0.000984167103122593
2012-12-13,-0.005382422327584212
2012-12-14,-0.0034399082345707545
2012-12-17,0.00957010355020316
2012-12-18,0.010092421862285426
2012-12-19,-0.008090009097058452
2012-12-20,0.00572268808322946
2012-12-21,-0.007178299554548988
2012-12-24,-0.002844900972130822
2012-12-26,-0.004648521006051374
2012-12-27,-0.0018558911148333405
2012-12-28,-0.010623095240034595
2012-12-31,0.013723334134535836
2013-01-02,0.02359363231012857
2013-01-03,-0.0022986230121699023
2013-01-04,0.002832160337343141
2013-01-07,-0.002083356374234513
2013-01-08,-0.003430868672025256
2013-01-09,0.005546103519272666
2013-01-10,0.005262603900286357
2013-01-11,0.0013682756116759306
2013-01-14,9.121271258447016e-05
2013-01-15,0.0006348196079955541
2013-01-16,0.000581240468634216
2013-01-17,0.005027583570374054
2013-01-18,-0.0004453300969162136
2013-01-22,0.0032535958589758377
2013-01-23,0.002577897820148922
2013-01-24,-0.001804874918176297
2013-01-25,0.0048275856975407575
2013-01-28,0.0006333974931923537
2013-01-29,0.005266639872216555
2013-01-30,-0.003190816555733419
2013-01-31,-0.0019582359779343195
2013-02-01,0.009104249866927552
2013-02-04,-0.009660453749845336
2013-02-05,0.011861692623994526
2013-02-06,0.001231764484532921
2013-02-07,-0.0014938891292258331
2013-02-08,0.004061781860054854
2013-02-11,-0.00035377809830022485
2013-02-12,0.001633228097227132
2013-02-13,-0.0017384366069272375
2013-02-14,0.0005615783837979677
2013-02-15,-0.0007959456598886083
2013-02-19,0.004722062798636787
2013-02-20,-0.008732456039352934
2013-02-21,-0.0040169067610313774
2013-02-22,0.008248121597236282
2013-02-25,-0.015053923148027002
2013-02-26,0.006648015764203285
2013-02-27,0.012798971415154228
2013-02-28,-0.0017729319093344777
2013-03-01,0.004825959361394348
2013-03-04,0.0038627249295888635
2013-03-05,0.007272490190732558
2013-03-06,0.0024710275457024396
2013-03-07,0.0027170784847891974
2013-03-08,0.0030928269717971735
2013-03-11,0.0035077654187967966
2013-03-12,-0.0027644448707692497
2013-03-13,0.002317616631895941
2013-03-14,0.0036848162196057442
2013-03-15,-0.0017923302107041817
2013-03-18,-0.003927974583635864
2013-03-19,0.00044216338678944046
2013-03-20,0.0065186130829297285
2013-03-21,-0.006678626276346917
2013-03-22,0.01126918295352298
2013-03-25,-0.0024521114948305132
2013-03-26,0.009151208477484183
2013-03-27,-0.0019138094112265394
2013-03-28,0.0038149696583199555
2013-04-01,-0.0040294680051671
2013-04-02,0.008658134332324558
2013-04-03,-0.010072522001596845
2013-04-04,0.00400375794292258
2013-04-05,-0.003388128810565451
2013-04-08,0.006004471699734116
2013-04-09,0.004766474174127509
2013-04-10,0.011863903986944827
2013-04-11,0.0021264460459884263
2013-04-12,0.000933838222615677
2013-04-15,-0.018409774279484658
2013-04-16,0.012752246600747495
2013-04-17,-0.011488618027220928
2013-04-18,-0.006056186486579025
2013-04-19,0.009768467049576767
2013-04-22,0.0036565643893782295
2013-04-23,0.009465521710103614
2013-04-24,-0.004392733223321158
2013-04-25,0.004529068709352146
