Date,MMM,AXP,AMGN,AAPL,CAT,CVX,CSCO,HON,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,NKE,CRM,BA,KO,GS,HD,PG,TRV,DIS,UNH,VZ,V,WBA,WMT
2010-12-31,0.02762589066604204,-0.006941995178507465,0.041943546682365884,0.03667033089523941,0.10709132690592593,0.12696063392959478,0.05584536919700911,0.06940281566077866,-0.006143990172856828,0.03746671976809668,0.004874504727129025,0.13422467719236875,-0.019667883530983588,0.056704283042993575,0.10490890462651103,-0.004722834877850968,-0.051860308340570094,0.023365610107117796,0.04115891183579801,0.07698150901953449,0.16054279590368536,0.0533809162539709,0.03867659612360441,0.03862698104674944,-0.00796755635197588,0.11777631628851504,-0.04698741863141609,0.11793424773392691,0.002555800562651589
2011-01-31,0.01877158552847491,0.014874350615994292,0.0032788941050143627,0.05195940339901317,0.04063867392685161,0.04032843749806014,0.04547672926937474,0.053611521771895765,0.020446844007760534,0.1038435059496523,-0.033629871384190935,0.06062275989869037,-0.04025564055160613,-0.0796335089380269,-0.006449505120185051,-0.034417760514288576,-0.021666612722992085,0.06466418237595839,-0.04439710585176526,-0.026997843609534833,0.04877312920281929,-0.011378726789406879,0.009872474524103225,0.03625740730629334,0.13680395839089465,0.00859391833115919,-0.007530573079830183,0.03798801554560893,0.03968127887119377
2011-02-28,0.055330579292299564,0.004379971158071649,-0.06808258672325063,0.04093483032419276,0.0610241753090468,0.10113098696383105,-0.12245818494821137,0.039958862640228965,0.008935885109230712,0.00321541541111392,0.03723660745783164,0.03894094646754498,0.03568400760660606,-0.018088678764326516,-0.035805772048399076,0.07941325964080659,0.024237344591708787,0.042434867965876144,0.01702443952664967,0.003104227445244634,0.019037538686644373,-0.001267267871645661,0.06523276432526881,0.12528949073325024,0.03727167401222542,0.03649657960772057,0.04792034892870567,0.07615910048730301,-0.07294453868355999
2011-03-31,0.01377030643161059,0.0374111162250117,0.04130119700873558,-0.0133065087762263,0.08180332454051809,0.036047893769492134,-0.07273391367869975,0.031082793529830344,-0.060083480238509734,0.007351434455883821,-0.03564434094766478,-0.01263679142738472,0.005417645717987085,0.02535212674966192,-0.04477105848499052,-0.14673035549030922,0.009903824614466483,0.026662839404891114,0.04538517935512343,-0.03162779868291876,-0.004190167663866262,-0.02299775811813587,-0.001411666913064935,-0.01486080596658157,0.06458581948843123,0.04387855180094835,0.007803205210158648,-0.07383491004058995,0.00836519315757811
2011-04-30,0.03967912116899441,0.09016087678399654,0.0636109711756303,0.004648283917167095,0.04077788624417944,0.018141614501041792,0.021574572624322386,0.025456229345636405,0.14717535117450176,0.04605345787782378,0.10919834785199156,-0.004827733410617485,0.029175658719276187,0.08906385235527603,0.020875187156396358,0.08745006542320821,0.03758057969520534,0.0791291642719858,0.01688280648864171,-0.047856404721952295,0.0024291797177555807,0.06230911419252716,0.06388724366412002,0.00023225983218866375,0.08915903084004162,-0.007095124272769149,0.06112455010063078,0.06427523163327842,0.056292216328096334
2011-05-31,-0.023389653707402314,0.05134467288186584,0.06490728328052087,-0.006569132039698999,-0.08326829645766132,-0.033980096112361635,-0.04109579560642329,-0.021915053837813447,-0.020010117791608995,-0.005244220045671266,0.03276980145327202,-0.05237760141045755,0.04900922076493042,0.022253205726834757,-0.028783366684331124,0.025874991001168413,0.09855691534014954,-0.016770579829736065,-0.009635156320508487,-0.06567463135774343,-0.023419106523759003,0.03235794309575146,-0.018963650598703752,-0.034106691589964266,-0.005687280609211087,-0.022498430947531123,0.03956945524542488,0.02535215204024599,0.011010788072282285
2011-06-30,0.0049802335701805145,0.005571092870705563,-0.03617437436242532,-0.034959302273602666,0.006238143920002548,-0.019731605421452136,-0.07083357104708377,0.0006716682317495781,-0.015548277110656428,0.01550974620078227,-0.011443120547474761,-0.0531911787188305,0.03409409109506334,-0.029323001067834142,0.039583842267136404,0.06951858090418495,-0.021542224647765007,-0.05254372393450091,0.014476309769842155,-0.054288629670583566,0.005850388170345333,-0.051194414599332716,-0.05326093766849194,-0.06221483471554112,0.057217785033925495,0.008123288393872219,0.0394764010387223,-0.02681687386938003,-0.037667962620739015
2011-07-31,-0.08128620318868529,-0.03210839868927984,-0.06255310941816472,0.1632853856626626,-0.0681260835254901,0.011474242299172488,0.026947429782635757,-0.1089111302919108,0.007671339242724118,0.06004086520123497,-0.026007149115862438,-0.005898149525835006,0.025616530733382437,-0.032870324486947156,0.05384608541548319,0.001889063690033721,-0.02866148639650412,-0.046800842529020836,0.010699831328650378,0.014126237722642987,-0.03561567894612705,-0.02479553279470681,-0.05566937682748574,-0.010758009108331579,-0.03780577428300458,-0.039717884193253616,0.01519125963176382,-0.08054631789061317,-0.008091908927415736
2011-08-31,-0.04131950268929341,-0.006594595985432106,0.018322575518007866,-0.01446947924469666,-0.07885424944427921,-0.04218525954838859,-0.01878520109165982,-0.09306195834390663,-0.08972146372780876,-0.050543969028201796,0.024636580752443127,-0.07144674748087843,0.052516097522366634,-0.03017850040209047,-0.023069400378787575,-0.038824169848715506,-0.11028948703739772,-0.04479243442634162,0.035877036989122146,-0.13631569112043262,-0.03729360289488626,0.035615412020013615,-0.08470908584001502,-0.11807369428143955,-0.042514288423473046,0.024936374267550576,0.029154487322551548,-0.09262535905442004,0.01640662990172026
2011-09-30,-0.13485176066850746,-0.09676102349648763,-0.007942748038304637,-0.009120705961705444,-0.1885713797594486,-0.0632337216652511,-0.01084873087036975,-0.08157275812588671,0.060109670183052355,0.01721853098288162,-0.03206678517778816,-0.19808280355270114,-0.028647897681162493,-0.00021246203914160322,-0.06428588500033094,-0.00961281342273912,-0.11238826701196314,-0.09497433528140242,-0.034481325013886455,-0.18645640521628692,-0.015278527088111393,-0.00785181092747389,-0.02605646736402123,-0.11450382367434564,-0.02609656949796013,0.017417873762880065,-0.02457894031247687,-0.06589013493137741,-0.024252922414290667
2011-10-31,0.1007105675055684,0.13208589191202025,0.042030891096699996,0.06152305766567556,0.28633398310151215,0.13457224456862793,0.2002249597729473,0.19334941912258397,0.1499528884135506,0.055812769418833064,0.010990629456046674,0.16420930008197598,0.05727658090139487,0.055045678674799925,0.06990738161977195,0.12676841198598754,0.16529568779416182,0.08725842315744714,0.011249381343640064,0.15864585437372059,0.0891392198906531,0.021078135746978255,0.19741426464928802,0.15649846102034348,0.040546164846174904,0.018886615092380987,0.08796102449516674,0.009425392835285873,0.09287128958141988
2011-11-30,0.03280926422105024,-0.05096766128310681,0.016137822955489822,-0.05578359142063227,0.03620546698373661,-0.01349038078438125,0.005936072988769192,0.04048210849065326,0.024094780670666838,0.022345808224112362,0.014452961567031686,-0.10903341664876642,0.03649389873286002,0.03623181088548533,-0.032195763345653994,-0.001764060231666753,-0.1107606535371154,0.05073682656647627,-0.008805732636700925,-0.1215793405554062,0.10411488320813089,0.009063779524859594,-0.03598970895699838,0.027809650024188448,0.01625331721291956,0.020281704587972182,0.04217819477304707,0.02259471904952748,0.03843433162046139
2011-12-31,0.008514339349383837,-0.018110060757627444,0.10878962828105498,0.05965501635700465,-0.07437656709465468,0.034817923328390066,-0.030043110393821237,0.003693204439032316,-0.026495456900801018,-0.021914960698557917,0.013287782456755659,0.07361976606498,0.050356642147698416,0.06720390906973406,0.014855415386180182,0.005739657470536397,-0.14321906151006947,0.06784086356417185,0.04075557880151259,-0.05664432312054235,0.07190199032119682,0.033141974947816344,0.05976098755438475,0.06359072652466824,0.042687648062736505,0.06334473132264828,0.04702510842540453,-0.019572892418905585,0.020940981178749096
2012-01-31,0.06093225276582581,0.06693230940511596,0.057934855365660454,0.1271110182052122,0.20979869146078256,-0.03082707912279703,0.09045527371687978,0.06789386361419836,0.08948470320398627,0.04742259312822794,0.0050324554178742265,0.12987991002709087,-0.012758253193254299,0.015119386158109815,0.13751897288583437,0.07907009947782173,0.1511925254505222,0.011315793839111743,-0.0348724543493133,0.23266548154118305,0.055899153262357615,-0.04746711124598546,-0.014703131996195884,0.037333241931213346,0.021902329840831625,-0.0491064141827261,-0.008765914950234488,0.009074240441101278,0.026773478204736856
2012-02-29,0.01708436470298147,0.054846718661174965,0.006556953304172497,0.1883105264321343,0.0466455421940839,0.06629534890046873,0.011705077326843227,0.03283448789145238,0.02554094470282675,0.025420604355545606,-0.0038709932324888507,0.05201052311768084,0.009362567123340826,-0.0026130334376099906,0.08191528783649193,0.03779230450886173,0.22568500657750512,0.01632671581788303,0.03450287634722815,0.036043198053651526,0.07163773699107412,0.07265280180159439,-0.0056604666009220095,0.07943472076661506,0.07646234604568192,0.011949309530098429,0.1585112893059446,0.0005056120409843157,-0.037157817858327724
2012-03-31,0.018379066515260334,0.0939688178947713,-0.0005876230722585696,0.10528292416688156,-0.06733202853344222,-0.017503855725299333,0.06388306374504604,0.02484487143386116,0.046130873107020465,0.06059099003944035,0.013521456458273962,0.17176301273838224,-0.011885870793326814,0.017239278076648157,0.01638303094276261,0.008181325093440606,0.07928185469521654,-0.00773855334861373,0.06716354854797801,0.08016353583211977,0.0641107005593542,-0.006063267398914274,0.02861784377646126,0.04262916085568946,0.060319685311343685,0.0031485141869784794,0.014007169653109441,0.009951636216898985,0.042816801809572036
2012-04-30,0.0016813525450958267,0.044215023055089286,0.046196161305851025,-0.025969248878099038,-0.03112346071234262,-0.006062715606445224,-0.04319604788543785,-0.006388409149303387,0.009957240290948244,-0.007524685158039501,-0.013038193311097346,-0.05912652317639655,-0.006625799333188298,0.021874867110857066,-0.00743945956857528,0.03163061672853362,0.007895920459330963,0.0326747122742026,0.031212087654712173,-0.07413345131648119,0.029417875649184966,-0.04510764474332818,0.0864867036268484,-0.015303981638138286,-0.04733610005224764,0.07017706562910009,0.04220323260345227,0.04687986434185021,-0.0374183637851041
2012-05-31,-0.04885191502843289,-0.07274550803726443,-0.017361549972831458,-0.010702688604403487,-0.14741643160181117,-0.06911787755729726,-0.1899801733919937,-0.07643343223327548,-0.08354522808519804,-0.06457345308721407,-0.03167788237914104,-0.22871114363882794,-0.07604452118548888,-0.04230361888622225,-0.08240050942978971,-0.029768574994750496,-0.10986971583128158,-0.08829978086575163,-0.020833579663905866,-0.16493767390259806,-0.04168526544084028,-0.021213322725237238,-0.028451690389185602,0.060310874691127836,-0.00676765052756334,0.031203404830007164,-0.06149172246089629,-0.12347598609101917,0.12487968679684491
2012-06-30,0.06148518145384552,0.04262959245842879,0.048762904305100774,0.010853627403464738,-0.030929385601439985,0.07313596314877602,0.05143850767146896,0.003233950930290108,0.03134673729785731,0.013893086431516322,0.08217164366409335,0.07782846713827452,-0.00906680465232057,0.12310493958551039,0.047961447489954345,-0.18857490877303895,-0.0025969052880127075,0.06737537529427473,0.05344453134177196,0.0016716454778984424,0.07397674687837319,-0.016695859695080695,0.029391583551641842,0.06103686598548275,0.05282826928964779,0.06724262082934152,0.07317724249793,-0.0307993605092568,0.059252602088924355
2012-07-31,0.018192353534763672,-0.005220362647600729,0.13290375296033408,0.04582139767792648,-0.0019073833471295876,0.03867342116783434,-0.06670528732494185,0.03957700207268977,-0.035647411209906776,0.002045282156838635,0.024570922630413827,0.015957545856604582,0.009375989163651122,0.057963856544892556,-0.036613483389423274,0.06345428921498608,-0.10053517223226749,-0.005248568248131025,0.0333799415352789,0.05257656096266761,-0.015285755955444347,0.06285483365184286,-0.01864018260187872,0.013195992982864224,-0.12666649046859713,0.027192851707254606,0.04400211612041516,0.22920874509694444,0.06755594015560473
2012-08-31,0.021482483591901413,0.01022371316886006,0.02044788843521239,0.0938768927865512,0.013299796534284924,0.03173808629734487,0.19623783264910344,0.01335580715887974,-0.02538820306077849,-0.0015210809755709098,-0.017007631971581394,0.03166649827925583,0.00933511269445031,-0.025356240250720474,0.05273787492330295,0.046775057230259875,0.16741703054124324,-0.028167198282620154,-0.07425710112669404,0.052375310309894285,0.09317484481392624,0.04105957371464419,0.033359990971823406,0.006715524184629285,0.06282993963390648,-0.04873726700670189,-0.004667207423745601,-0.008868752124488677,-0.019311643972219406
2012-09-30,-0.001943831399409457,-0.02469984909770573,0.004409276441748711,0.0027961787456978193,0.008320814968193257,0.039229537170952566,0.0010483875634570428,0.022240918718336555,-0.08739436411077128,0.06466520144242804,0.021948647756203643,0.08992969842910181,0.025254256040000644,0.0575942272164045,-0.03439325664685933,-0.02516435105873782,0.05172902006758884,-0.02521000047918731,0.021064920443075952,0.07529332371416642,0.06378891289293365,0.03229652130951344,0.06194134225020442,0.05680201127089424,0.02457528632831507,0.06124863562152405,0.047017386714147014,0.019015188561544383,0.016529200954745304
2012-10-31,-0.05215305794827574,-0.012197403588083522,0.026100067917206093,-0.10760022582900275,-0.008343193794043247,-0.05422091752614089,-0.09544305626837768,0.024937181110174178,-0.04545481031430498,-0.062279779228470056,0.027717256866383266,0.037248896435633005,-0.05395066337080823,0.01175110153280845,-0.040994618389905035,-0.03719317618302309,-0.04394524684213175,0.012068784093495655,-0.01977345718986767,0.0766186334703638,0.01673009840631834,0.006467657402324134,0.03926181313996335,-0.06044370822899525,0.010647969952974012,-0.00961603733760541,0.033363042887233574,-0.03320515579915784,0.016530963700503776
2012-11-30,0.04512648348047188,-0.0012508332658920374,0.031048743373104815,-0.01237437187929935,0.0050699274512056025,-0.03300726638719742,0.11078294279637912,0.008438485455162903,-0.08591497060176312,-0.018651267381067926,-0.006684089903160162,-0.014395424069427287,0.011769606933549559,-0.029147595040682872,-0.05960975357596654,0.0667540969646212,0.08007931880825558,0.060996822155608754,0.02690111785222049,-0.03350388865500831,0.06489279921482649,0.008520818424821996,-0.0016917763673259811,0.010993553952553858,-0.028750017238003633,-0.011648908919510093,0.08141888449667989,-0.02960537681772335,-0.03998970271484581
2012-12-31,0.020890658759820546,0.028264989380554217,-0.029279111215404052,-0.09074292912275495,0.0573228813121478,0.023180939141125956,0.039132675844445686,0.03489323350382123,0.05365381867334906,0.0077864892274361885,0.0053066169992586065,0.07035093228947953,0.013441812403354625,-0.0669816048385592,0.0033811499119205113,0.06325034973331833,0.06615088036059302,0.014539343047759834,-0.04404013352064218,0.08294433430441273,-0.0494853242308011,-0.02778156134918175,0.020463498849239148,0.01801420186676128,0.0012170847237205074,-0.019265771475558968,0.012490653309446875,0.0914182758958415,-0.047367114894111495
2013-01-31,0.08292945003561702,0.02671108148857071,-0.008584641270583782,-0.14408935996376315,0.09798061321972007,0.06482337967590612,0.0468193366884424,0.07515348086907636,0.020368385948117407,0.06014119089676084,0.05449291000313927,0.07739799308847828,0.08026319754037203,0.056423669018739186,0.027704793587849386,0.04748073203666503,0.023973818784475354,-0.019771876439363623,0.02731016224393712,0.15914078786471308,0.0819725004620766,0.11606084029055053,0.09245381710633582,0.0821450135617634,0.017883535762952985,0.01960780766820025,0.04175973673202282,0.07970847003803216,0.025209099867030904
2013-02-28,0.040698419356812066,0.056792805772471144,0.07709486211222649,-0.025285754631838686,-0.06118544615504429,0.025289258770579304,0.014098330486380872,0.03327868793978772,0.0030612845745370265,-0.006867902670683934,0.03786286015850293,0.039745539155149556,0.014520231673042616,-0.012023076507542863,0.021135311286238023,0.011494302948483082,-0.016905741775668948,0.047705321936003076,0.03974244202973409,0.016291789802691525,0.02361014908211989,0.01357083107596857,0.024980334218600575,0.013177459950733272,-0.031878283660186524,0.06695746350322285,0.006741585134619532,0.031284939334962125,0.011865674877069576
2013-03-31,0.02221141614661537,0.0854383657688842,0.1197161074754276,0.0028542795703434543,-0.05846022677353491,0.014255653783552313,0.0019172516001391138,0.07489350436883302,0.0459772889483856,0.062092087700890586,0.07121284611109613,-0.0298448718033959,0.03952043351497636,0.0443724620444339,0.029136792535441325,0.08354782388221871,0.05678995101580653,0.11638450818101376,0.05198177096468415,-0.0174281640321029,0.024287476209100545,0.011551915672666446,0.05282420347348915,0.0404835789555269,0.07450059722464819,0.05630740905061038,0.07060036181272178,0.16463143625610965,0.0640405334716585
2013-04-30,-0.015050308824256065,0.01708971007787352,0.016583882728673727,0.00027119365331973455,-0.020192207727449674,0.026847220871230926,0.009048757886362946,-0.024021883812530898,0.09661141183309963,-0.050444981781444076,0.04538223381941031,0.03911567683003003,0.024576027061992134,0.06334863124420886,0.15693809608625497,0.07778371265284867,-0.08046751136496155,0.06476453126641513,0.046736226893702604,-0.007339373494542056,0.05116076614981746,0.0035556277161190586,0.014491506988175251,0.10633803232979178,0.04754394359026759,0.10836375459485126,-0.00812515765936761,0.03838064230540539,0.038620604252255886
2013-05-31,0.05910325149876283,0.10670974205626038,-0.03105234791644018,0.0224192121696849,0.013345882412232113,0.01417820745744014,0.1529632453303249,0.07240667696278114,0.023328594131910796,0.03187015171613128,-0.00489554260694447,0.11385446852734482,-0.04712525875128648,-0.006382776817867031,0.06177429000968204,-0.027257307063680458,0.029676444142556546,0.08882211242283411,-0.055280178870123375,0.11311124299307651,0.07239272276062225,-0.00013016864621884228,-0.019787186400391454,0.0038192754909158744,0.04505300231620524,-0.10072345301106067,0.05940058769475587,-0.029914067633886376,-0.031280296700379795
2013-06-30,-0.00834296861147743,-0.012548158909645224,-0.01860150156000062,-0.11829310394132131,-0.038578209202417724,-0.03592631767483845,0.00912102463869835,0.011215760814705877,-0.002059151980381979,-0.08129010251716129,0.019957116594244706,-0.03297290512936768,0.025162622720813932,0.003781261360621624,-0.0103149980012327,0.03276018016682691,-0.09803923882214371,0.03453842141365948,0.009933285366112266,-0.06681858580054256,-0.01024769942483128,0.0029964325657478863,-0.039549935904056865,0.0011098124390040986,0.050111502561947185,0.038366369862197436,0.02587835972021968,-0.07453959903915686,-0.004677117451413526
2013-07-31,0.07389114895931548,-0.010232542115544585,0.09760747440458362,0.1412251158862705,0.01209783220098748,0.0637988258438702,0.05875067903069087,0.045878270519899234,-0.03673134003238221,0.02056403248118288,0.08898220899528786,0.06339053237985204,-0.009292675955819285,0.03702899155121009,-0.07817034382721977,-0.011934612454110982,0.1458878136858235,0.025966486297476443,-0.0007477848627351902,0.0844960228504903,0.020137509108392626,0.05080492027492123,0.04542063342047897,0.02375285184095932,0.11255351549792914,-0.007116242492330338,-0.03140904449619941,0.13687847807441744,0.04631533883519401
2013-08-31,-0.02743512440414564,-0.025213269227633672,0.010405422152079513,0.08376684810880652,-0.004462298146807764,-0.0354680852085939,-0.08909692747553655,-0.0362761675182951,-0.049054638837628284,-0.06080245068689438,-0.06886596753575847,-0.09330708512763197,-0.030155657798658808,-0.018268175116347263,0.05638656781784013,0.0017303553527239224,0.12297162674876105,-0.006726714681558055,-0.047405543021581176,-0.06951166255546504,-0.057446816101307974,-0.030012136866767625,-0.043686643084178245,-0.05908728740802083,-0.015236911255267604,-0.042441347989892075,-0.012814622422131827,-0.03723905082198942,-0.05795247166526818
2013-09-30,0.051330206481697616,0.05020140916565974,0.02735474047774611,-0.021489300733283256,0.010419292121076174,0.00888449492522092,0.005147435283061164,0.04360941220935177,0.04276654994071438,0.01596561835669874,0.003240814193890884,0.022956879187870705,0.019606009665549484,0.015840680248074168,-0.0035924886138345435,0.15631955557493282,0.05658452425480598,0.130677227842958,-0.0006417927768036513,0.03996598404760476,0.023616844923563196,-0.02952876323710185,0.06756882949375154,0.06016747841574288,0.0019469854772342643,-0.014985103175381154,0.09563136987743914,0.11920075305498767,0.013427800042201898
2013-10-31,0.05393156338257432,0.08644783479109841,0.03770507413713364,0.09638208174732354,0.006520491474331536,-0.012674882712158886,-0.030094231577811548,0.04443666798986423,0.06762610698135263,-0.0322391808735375,0.06828899207310068,0.004444127364596984,0.0032216835486769124,-0.05293034930755647,0.06400212841984243,0.042952067146266204,0.02793299603984334,0.1106384111098726,0.04461473343361422,0.016749495010786708,0.0268952081109608,0.07661454075207108,0.018049099555541348,0.06357574949562861,-0.04678085698408829,0.09454674309843969,0.029147117527141164,0.10111546506834768,0.037723139433940345
2013-11-30,0.06607149078309638,0.04889949990545395,-0.013640595894697793,0.07005247116069957,0.014875161435045303,0.029244209987052905,-0.05806735313310585,0.025728410165077653,-0.016625345929369595,0.008007034139365432,0.029271915042305308,0.11020520610940254,0.017196895864687534,0.1051231585883261,0.08498061795694722,0.04461423957136601,-0.023800648695570636,0.03248444921507199,0.022783427382929933,0.05367900517999957,0.03569114179888855,0.04297277522385401,0.0514483957323022,0.028429863504870978,0.09112179845744328,-0.017620196072374417,0.03661620620820494,0.004547220905415816,0.05550530519825059
2013-12-31,0.05048277812586255,0.05745923100840766,0.0,0.00890177360117117,0.07340441640286244,0.020173291288606343,0.05552934162539391,0.03231251473954244,0.08892643623997176,0.04391146380557642,-0.03243252121446716,0.022020319779664455,-0.0034919934093223803,0.013525092539806494,-0.01888283664245638,-0.003204600118811518,0.059512394663138846,0.01668518167213273,0.0278676208997648,0.049248457853938055,0.025716252583222854,-0.03336505736297313,0.0035030026281230864,0.09644467927993405,0.014863730097244732,-0.00967345788993701,0.09446584375363876,-0.029730077973702196,-0.02298398983758787
2014-01-31,-0.08598923179691209,-0.060515561082048586,0.04268938496707486,-0.10769658943782645,0.040895376872504885,-0.10631669142382483,-0.015723379251315395,-0.0015323302364810276,-0.054699824482450476,-0.05805824639541346,-0.03406446089664983,-0.04716018897723295,-0.02947561744178895,0.058341876448866126,0.011494518227454842,-0.07362666403030682,0.09675660574945821,-0.08227691881875865,-0.08448314162436599,-0.0741284878622116,-0.0666746161330789,-0.05171808607766848,-0.10227555699455304,-0.049607436441436614,-0.0401060901341076,-0.012172272830065611,-0.032558047964351244,-0.001566444315533766,-0.05095980042659831
2014-02-28,0.05792393416774155,0.07362916512023387,0.04793652924343439,0.05751061955488668,0.032584690187657195,0.042322315655094034,-0.005020692136728511,0.04017855852414387,0.018586618876067273,0.053798545996945446,0.04874967850504319,0.026372814628460972,0.019014870617960256,0.07589202001344764,0.02001252807298748,0.0781105112248961,0.030398257381962335,0.03502407308176991,0.010047604856391557,0.017620426940583744,0.06740403639756742,0.026624691156330593,0.03149591690722331,0.11293216409403128,0.06903696511477664,-0.009162918760286853,0.05067629183824529,0.19056249598665165,0.0002678862272342819
